Operation, Opt_ID, Threads, Queue Depth, Device Queue Depth, KIOPS , Bandwidth(MiBs), cpu_core_index, usr, nice, sys, iowait, irq, soft, steal, guest, gnice, cpu_usages
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,30,0.03,0.0,0.07,0.0,0.01,0.0,0.0,0.05,0.0,0.16
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,31,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.07
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,36,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.05
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,37,0.01,0.0,9.64,0.0,2.15,0.01,0.0,0.0,0.0,11.81
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,38,0.01,0.0,7.48,0.0,1.56,0.01,0.0,0.0,0.0,9.06
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,39,0.01,0.0,1.48,0.0,0.32,0.0,0.0,0.0,0.0,1.81
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,40,0.01,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07999999999999999
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,42,0.01,0.0,0.16,0.0,0.04,0.0,0.0,0.0,0.0,0.21000000000000002
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,43,0.01,0.0,7.64,0.0,1.62,0.01,0.0,0.0,0.0,9.28
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,46,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,47,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,48,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,49,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,50,0.03,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.07
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,51,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,52,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.11000000000000001
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,54,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,55,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,56,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.05
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,59,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,60,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.06
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,61,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,62,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.04
Random 4KB Write,randomwriteq4t2,2,4,8,38.58309,154.3,63,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.07
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,0,2.41,0.0,11.68,0.0,0.51,0.92,0.0,0.0,0.0,15.52
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,1,2.3,0.0,11.61,0.0,0.49,0.09,0.0,0.0,0.0,14.49
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,2,2.71,0.0,12.08,0.0,0.59,0.04,0.0,0.0,0.0,15.419999999999998
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,3,2.62,0.0,11.71,0.0,0.54,0.02,0.0,0.0,0.0,14.89
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,4,0.0,0.0,0.54,0.0,0.14,0.11,0.0,0.13,0.0,0.92
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,5,0.01,0.0,0.2,0.0,0.05,0.0,0.0,0.06,0.0,0.32
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,6,0.01,0.0,1.03,0.0,0.23,0.0,0.0,0.05,0.0,1.32
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,7,0.01,0.0,0.13,0.0,0.03,0.0,0.0,0.02,0.0,0.19
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,8,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,10,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,11,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,12,0.01,0.0,1.89,0.0,0.41,0.0,0.0,0.0,0.0,2.31
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,13,0.01,0.0,3.84,0.0,0.83,0.01,0.0,0.0,0.0,4.6899999999999995
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,14,0.01,0.0,3.61,0.0,0.79,0.01,0.0,0.0,0.0,4.42
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,16,0.02,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.06999999999999999
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,17,0.02,0.0,3.35,0.0,0.54,0.0,0.0,0.0,0.0,3.91
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,19,0.02,0.0,72.37,0.0,11.54,0.09,0.0,0.0,0.0,84.02000000000001
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,20,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.05
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,21,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,22,0.04,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.13
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,23,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,25,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,26,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.44
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,27,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,29,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,30,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,32,0.02,0.0,1.03,0.0,0.27,0.01,0.0,0.0,0.0,1.33
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,33,0.01,0.0,0.69,0.0,0.21,0.0,0.0,0.02,0.0,0.9299999999999999
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,34,0.01,0.0,13.48,0.0,3.01,0.01,0.0,0.0,0.0,16.51
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,35,0.0,0.0,3.92,0.0,0.88,0.0,0.0,0.01,0.0,4.81
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,36,0.01,0.0,11.75,0.0,2.53,0.02,0.0,0.01,0.0,14.319999999999999
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,37,0.02,0.0,0.42,0.0,0.11,0.01,0.0,0.01,0.0,0.5700000000000001
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,38,0.01,0.0,0.83,0.0,0.18,0.0,0.0,0.09,0.0,1.11
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,39,0.02,0.0,1.42,0.0,0.32,0.01,0.0,0.02,0.0,1.79
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,40,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,42,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,43,0.02,0.0,0.11,0.0,0.02,0.01,0.0,0.0,0.0,0.16
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,44,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,45,0.01,0.0,2.01,0.0,0.45,0.0,0.0,0.0,0.0,2.4699999999999998
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,46,0.01,0.0,5.37,0.0,1.17,0.01,0.0,0.0,0.0,6.56
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,47,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,48,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,50,0.02,0.0,0.02,0.0,0.13,0.0,0.0,0.0,0.0,0.17
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,52,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.06
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,54,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,55,0.02,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.08
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,57,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,59,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,60,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,61,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,62,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04
Random 4KB Write,randomwriteq4t4,4,4,16,55.260400000000004,221.0,63,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,0,1.92,0.0,11.92,0.0,0.49,1.45,0.0,0.0,0.0,15.78
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,1,1.64,0.0,11.66,0.0,0.45,0.19,0.0,0.0,0.0,13.94
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,2,1.87,0.0,11.83,0.0,0.43,0.05,0.0,0.0,0.0,14.18
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,3,1.72,0.0,11.75,0.0,0.44,0.02,0.0,0.0,0.0,13.93
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,4,1.67,0.0,11.81,0.0,0.46,0.01,0.0,0.0,0.0,13.950000000000001
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,5,1.64,0.0,11.69,0.0,0.47,0.02,0.0,0.0,0.0,13.82
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,6,1.64,0.0,11.72,0.0,0.48,0.01,0.0,0.0,0.0,13.850000000000001
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,7,1.77,0.0,11.9,0.0,0.47,0.01,0.0,0.0,0.0,14.15
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,8,0.01,0.0,6.48,0.0,1.17,0.02,0.0,0.0,0.0,7.68
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,9,0.0,0.0,5.94,0.0,1.09,0.01,0.0,0.01,0.0,7.05
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,10,0.01,0.0,6.42,0.0,1.14,0.0,0.0,0.0,0.0,7.569999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,11,0.01,0.0,7.17,0.0,1.31,0.01,0.0,0.0,0.0,8.5
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,12,0.0,0.0,5.47,0.0,1.02,0.0,0.0,0.0,0.0,6.49
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,13,0.01,0.0,6.11,0.0,1.11,0.0,0.0,0.0,0.0,7.23
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,14,0.01,0.0,6.91,0.0,1.26,0.01,0.0,0.0,0.0,8.19
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,15,0.0,0.0,6.26,0.0,1.14,0.0,0.0,0.0,0.0,7.3999999999999995
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,16,0.02,0.0,5.28,0.0,0.95,0.0,0.0,0.0,0.0,6.25
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,18,0.02,0.0,0.02,0.0,0.28,0.0,0.0,0.0,0.0,0.32
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,20,0.02,0.0,3.18,0.0,0.57,0.01,0.0,0.03,0.0,3.8099999999999996
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,21,0.01,0.0,1.59,0.0,0.32,0.0,0.0,0.02,0.0,1.9400000000000002
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,22,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.05
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,23,0.19,0.0,9.46,0.01,1.63,0.01,0.0,0.04,0.0,11.339999999999998
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,24,0.01,0.0,1.97,0.0,0.37,0.01,0.0,0.02,0.0,2.38
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,27,0.03,0.0,4.28,0.0,0.8,0.01,0.0,0.0,0.0,5.12
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,28,0.02,0.0,5.27,0.0,0.96,0.01,0.0,0.0,0.0,6.259999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,29,0.02,0.0,9.13,0.0,1.68,0.01,0.0,0.0,0.0,10.84
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,30,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,31,0.03,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.0,0.08
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,32,0.02,0.0,5.06,0.0,1.01,0.0,0.0,0.0,0.0,6.089999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,33,0.02,0.0,3.28,0.0,0.64,0.0,0.0,0.0,0.0,3.94
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,34,0.01,0.0,1.89,0.0,0.36,0.01,0.0,0.0,0.0,2.2699999999999996
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,35,0.0,0.0,1.86,0.0,0.35,0.0,0.0,0.02,0.0,2.23
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,36,0.01,0.0,3.17,0.0,0.62,0.01,0.0,0.0,0.0,3.8099999999999996
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,37,0.02,0.0,2.46,0.0,0.47,0.01,0.0,0.0,0.0,2.96
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,38,0.01,0.0,4.8,0.0,0.91,0.0,0.0,0.0,0.0,5.72
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,39,0.01,0.0,5.52,0.0,1.05,0.0,0.0,0.0,0.0,6.579999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,40,0.01,0.0,7.71,0.0,1.37,0.0,0.0,0.01,0.0,9.1
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,41,0.01,0.0,6.2,0.0,1.12,0.01,0.0,0.0,0.0,7.34
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,42,0.02,0.0,4.94,0.0,0.86,0.01,0.0,0.0,0.0,5.83
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,43,0.01,0.0,5.0,0.0,0.9,0.0,0.0,0.0,0.0,5.91
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,44,0.01,0.0,6.05,0.0,1.11,0.01,0.0,0.0,0.0,7.18
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,45,0.01,0.0,6.68,0.0,1.2,0.01,0.0,0.0,0.0,7.8999999999999995
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,46,0.01,0.0,6.1,0.0,1.09,0.0,0.0,0.0,0.0,7.199999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,47,0.01,0.0,5.82,0.0,1.07,0.0,0.0,0.0,0.0,6.9
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,48,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,50,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,52,0.01,0.0,0.04,0.0,0.01,0.0,0.0,0.04,0.0,0.1
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,53,0.01,0.0,2.11,0.0,0.38,0.0,0.0,0.03,0.0,2.5299999999999994
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,54,0.02,0.0,17.24,0.0,3.01,0.01,0.0,0.33,0.0,20.609999999999996
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,55,0.02,0.0,0.02,0.0,0.01,0.0,0.0,0.04,0.0,0.09
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,56,0.03,0.0,0.7,0.0,0.13,0.0,0.0,0.0,0.0,0.86
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,57,0.02,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.08
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,58,0.02,0.0,12.43,0.0,2.31,0.01,0.0,0.0,0.0,14.77
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,59,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.06
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,60,0.01,0.0,5.1,0.0,0.95,0.01,0.0,0.01,0.0,6.079999999999999
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,61,0.03,0.0,3.21,0.0,0.62,0.0,0.0,0.02,0.0,3.88
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,62,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.29,0.0,0.31999999999999995
Random 4KB Write,randomwriteq4t8,8,4,32,76.45055,305.8,63,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,0,1.38,0.0,24.48,0.0,0.91,2.19,0.0,0.0,0.0,28.96
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,1,1.23,0.0,24.91,0.0,0.96,0.49,0.0,0.0,0.0,27.59
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,2,1.3,0.0,25.35,0.0,1.03,0.16,0.0,0.0,0.0,27.840000000000003
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,3,1.44,0.0,25.29,0.0,1.06,0.08,0.0,0.0,0.0,27.869999999999997
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,4,1.45,0.0,24.47,0.0,0.98,0.07,0.0,0.0,0.0,26.97
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,5,1.33,0.0,24.89,0.0,1.07,0.05,0.0,0.0,0.0,27.34
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,6,1.25,0.0,25.24,0.0,1.18,0.03,0.0,0.0,0.0,27.7
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,7,1.6,0.0,25.31,0.0,1.22,0.02,0.0,0.0,0.0,28.15
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,8,1.46,0.0,24.34,0.0,0.92,0.02,0.0,0.0,0.0,26.740000000000002
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,9,1.21,0.0,25.04,0.0,1.01,0.01,0.0,0.0,0.0,27.270000000000003
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,10,1.24,0.0,25.28,0.0,1.1,0.02,0.0,0.0,0.0,27.64
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,11,1.6,0.0,25.32,0.0,1.14,0.01,0.0,0.0,0.0,28.070000000000004
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,12,1.37,0.0,24.32,0.0,0.92,0.01,0.0,0.0,0.0,26.620000000000005
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,13,1.18,0.0,25.1,0.0,1.02,0.01,0.0,0.0,0.0,27.310000000000002
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,14,1.19,0.0,25.27,0.0,1.06,0.01,0.0,0.0,0.0,27.53
Random 4KB Write,randomwriteq4t16,16,4,64,151.54384,606.2,15,1.18,0.0,25.59,0.0,1.12,0.01,0.0,0.0,0.0,27.900000000000002
